Step1,Step2,Step3,Step4,Step5,Step6,Step7,Step8,Step9,Step10,Step11,Step12,Step13,Step14,Step15,Step16,Step17,Step18,Step19,Step20,Step21,Step22,Step23,Step24,Step25,Step26,Step27,Step28,Step29,Step30,Step31,Step32,Step33,Step34,Step35,Step36,Step37,Step38,Step39,Step40,Step41,Step42,Step43,Step44,Step45,Step46,Step47,Step48,Step49,Step50
43,42,47,41,46,40,45,35,30,22,21,26,31,25,20,16,11,10,6,15,5,1,7,12,13,8,9,14,19,18,23,24,28,33,32,36,37,38,39,34,29,27,17,0,2,3,4,48,49,44
19,14,4,9,13,8,7,12,17,16,11,1,2,6,5,0,10,20,15,21,27,28,23,24,29,34,39,44,49,48,43,38,33,32,31,36,37,26,25,30,35,40,41,42,46,45,47,22,18,3
19,26,28,23,22,17,12,6,11,10,16,15,21,20,25,30,31,32,27,37,42,41,40,35,36,47,38,33,34,39,44,49,48,43,46,45,1,0,5,2,3,8,7,9,4,14,13,18,24,29
42,43,44,39,38,34,28,23,24,19,18,12,11,10,15,25,16,17,13,14,8,7,6,5,0,2,1,3,4,9,21,27,26,31,30,35,36,41,40,45,46,47,48,49,37,32,22,29,33,20
48,47,36,35,30,31,37,42,43,38,34,29,24,19,18,23,28,27,22,21,20,15,10,11,16,17,12,7,2,3,4,13,8,9,14,6,5,0,1,32,33,39,44,49,41,40,45,46,25,26
6,5,0,1,2,3,8,9,14,19,18,24,23,22,21,26,20,25,31,30,36,37,41,42,47,48,49,44,39,33,34,29,28,27,32,38,43,46,45,40,35,13,7,12,17,16,11,15,10,4
35,30,40,41,42,47,46,36,37,38,39,44,43,48,49,34,33,32,27,31,26,25,20,15,21,10,6,7,12,11,0,5,1,2,3,4,9,14,19,17,22,23,29,24,28,13,8,18,16,45
23,24,29,28,33,34,39,38,42,41,36,31,30,35,40,46,47,48,49,44,43,37,32,27,26,25,20,11,10,5,0,1,6,7,13,18,17,12,8,9,14,19,4,2,3,16,15,21,22,45
14,13,9,4,3,2,1,7,6,5,11,10,15,25,30,26,31,32,33,34,29,24,19,18,23,28,27,22,17,12,8,16,21,20,36,41,42,47,46,45,40,35,37,38,39,43,48,44,49,0
3,8,9,4,24,23,22,21,15,16,17,18,13,14,19,28,32,27,33,34,38,39,44,43,48,47,42,37,36,31,35,40,45,46,41,30,25,26,20,10,5,6,7,1,2,0,11,12,29,49
32,27,22,17,18,19,24,23,12,11,10,16,21,28,29,34,38,37,42,43,44,33,39,48,47,36,31,30,25,20,15,8,3,4,9,14,13,7,2,1,0,6,5,26,41,46,45,40,35,49
6,5,10,15,20,25,31,32,38,44,49,48,47,42,41,40,45,46,36,35,30,33,39,34,28,17,18,19,23,21,22,16,11,12,7,8,13,14,9,4,3,2,1,0,37,43,29,24,27,26
47,46,45,41,42,37,36,32,27,22,23,24,19,18,13,8,9,4,3,7,6,5,0,1,2,11,12,17,16,15,20,25,26,21,48,43,49,44,38,33,34,39,28,29,14,10,31,30,35,40
37,31,26,27,22,21,16,20,25,30,35,40,45,41,46,47,42,43,44,38,39,34,29,28,33,23,24,19,13,18,17,12,11,6,5,0,2,4,3,8,9,14,7,1,10,15,32,36,48,49
45,46,47,42,43,38,37,36,35,30,25,12,11,6,1,0,5,10,15,16,20,26,27,32,31,33,18,17,22,23,14,19,24,29,28,34,39,44,49,48,41,40,21,7,13,8,4,9,3,2
48,47,42,41,40,35,46,45,37,32,27,22,18,7,6,11,12,17,28,34,29,24,19,23,14,13,9,8,3,4,2,1,5,10,15,21,20,25,26,31,38,33,39,43,44,49,36,30,16,0
1,11,12,17,18,23,24,19,14,13,9,8,7,16,15,10,5,6,0,2,3,4,41,36,37,32,27,31,30,25,20,21,26,22,28,33,34,38,43,48,47,42,46,45,40,35,44,39,29,49
11,16,21,22,27,32,36,35,40,41,46,45,37,38,47,42,43,48,49,39,34,29,23,28,33,44,24,19,18,17,12,13,14,9,4,3,8,7,2,1,6,0,5,10,15,20,25,26,31,30
31,30,25,26,21,20,35,36,41,40,45,47,46,48,49,44,43,38,42,37,32,33,34,39,28,27,22,23,18,13,14,19,24,29,17,12,7,8,3,4,9,2,1,5,0,10,11,16,15,6
36,35,31,27,26,21,20,17,22,23,24,29,28,33,34,39,44,48,49,43,47,46,45,40,42,41,37,38,32,30,25,16,15,6,5,1,2,3,8,4,9,14,13,12,11,0,7,10,19,18
11,12,23,22,27,18,24,29,33,38,43,44,48,42,41,35,36,37,32,28,34,39,17,16,15,20,25,30,26,31,21,10,6,5,0,1,2,7,8,13,14,19,4,3,9,47,46,45,40,49
16,11,12,14,9,4,3,8,13,18,23,27,32,31,30,25,26,42,43,34,24,19,7,6,10,15,20,21,17,22,33,38,37,41,40,45,46,47,48,49,44,39,29,28,2,1,0,5,35,36
23,28,32,27,22,34,33,38,37,36,40,35,31,26,21,25,30,41,42,43,48,47,46,45,39,44,49,29,24,19,14,9,4,8,12,13,7,2,3,10,11,6,1,0,5,15,16,17,18,20
46,47,43,39,34,33,28,29,24,23,18,19,14,13,12,2,1,0,5,10,11,17,16,21,26,27,22,25,20,15,7,6,3,8,9,4,31,30,36,35,40,45,41,42,44,49,48,38,37,32
7,12,13,8,9,14,19,18,17,16,21,22,26,31,27,32,37,42,47,48,49,44,43,38,39,34,29,28,23,33,24,6,5,10,15,11,3,2,1,0,4,25,20,30,35,40,41,36,45,46
18,19,12,13,8,9,3,7,2,1,6,5,10,15,20,25,30,35,40,36,31,27,22,23,28,24,29,32,37,33,38,39,44,49,48,47,46,45,41,42,43,34,26,21,16,11,17,14,4,0
49,48,43,42,41,45,40,35,30,25,26,21,20,15,16,22,17,12,11,6,7,8,3,4,9,14,13,18,19,23,28,29,24,33,38,39,44,34,37,32,31,36,47,46,27,10,5,0,1,2
2,7,12,11,10,15,16,17,19,18,23,27,28,29,24,9,8,4,3,13,14,21,20,25,26,31,32,43,48,49,44,39,38,33,34,22,6,5,1,0,40,45,46,41,47,42,37,36,35,30
16,21,25,20,15,11,6,5,10,7,12,13,8,3,2,1,0,17,37,38,33,28,27,26,31,32,30,35,40,41,46,47,42,43,48,49,44,39,34,29,23,18,19,24,14,9,4,22,36,45
40,45,46,47,48,43,38,39,34,29,19,14,9,4,3,8,16,21,22,23,17,12,18,13,7,0,5,6,10,25,26,27,32,33,28,24,11,15,20,31,30,35,36,41,42,37,44,49,2,1
49,44,39,34,33,38,37,36,41,47,46,42,43,48,45,40,35,30,25,31,32,26,27,28,29,24,19,18,14,13,8,3,2,7,9,4,11,10,5,0,1,6,15,20,21,12,17,23,22,16
3,4,9,18,23,22,21,20,25,26,31,33,34,29,39,44,49,48,47,46,45,40,41,36,30,35,42,43,38,37,32,27,28,13,14,19,12,11,10,0,5,6,1,7,2,8,16,15,17,24
44,49,48,47,42,37,43,38,39,34,29,24,18,23,28,32,31,30,35,40,41,36,25,20,21,16,22,9,14,19,17,7,12,6,1,0,5,11,10,15,26,27,33,46,45,8,13,3,2,4
44,39,38,33,32,37,36,41,42,43,48,47,46,45,40,35,31,30,25,20,21,26,27,22,28,23,29,34,24,13,17,11,12,4,3,8,9,2,7,6,5,1,0,10,15,16,14,18,19,49
4,3,2,7,6,11,10,5,0,1,12,17,18,19,24,20,21,15,16,22,23,29,34,33,43,39,38,44,49,48,46,41,40,45,47,42,37,32,31,26,27,28,36,35,30,25,13,8,9,14
24,18,23,28,33,38,42,43,48,49,44,39,34,29,16,17,12,13,7,6,5,10,15,11,21,22,27,32,31,36,37,41,46,45,40,35,30,25,20,26,14,19,2,3,8,9,4,0,1,47
11,16,12,13,14,9,4,3,2,7,10,15,20,27,26,31,36,37,33,32,24,19,18,22,23,28,21,25,30,35,42,47,41,40,45,46,48,43,44,49,29,34,39,38,17,8,1,5,0,6
31,32,37,33,38,39,34,29,28,27,17,16,21,20,15,23,24,19,18,13,8,3,7,2,1,6,12,11,10,5,0,26,25,30,35,40,45,46,41,36,42,43,44,49,48,47,14,9,4,22
20,25,31,26,21,15,5,10,11,16,17,8,9,4,3,2,1,0,24,28,33,34,39,38,43,48,49,44,41,36,37,42,47,46,45,40,35,30,27,22,18,19,14,13,23,12,7,6,32,29
29,24,33,28,27,22,17,18,13,8,3,9,4,11,6,1,7,2,0,5,14,19,39,38,43,42,41,36,37,31,30,25,20,21,26,32,46,45,40,35,47,48,49,44,34,23,12,15,16,10
38,37,32,27,26,25,30,36,31,35,40,45,41,42,46,47,48,43,44,49,39,33,28,18,19,23,22,17,13,12,7,6,5,0,1,2,8,9,14,16,15,20,21,34,29,24,3,4,10,11
17,22,21,16,10,5,6,7,12,13,14,9,4,3,2,1,0,26,27,32,31,36,41,42,44,43,37,38,33,28,29,18,19,23,24,34,39,48,47,45,46,40,35,30,25,20,15,11,8,49
32,27,26,21,16,11,6,2,1,7,8,13,18,23,24,19,14,22,17,12,15,10,5,0,3,4,9,29,28,33,38,37,43,42,46,40,41,36,31,30,25,20,47,48,49,44,39,34,35,45
49,48,43,44,39,34,33,28,29,24,23,22,17,12,13,14,19,18,5,6,10,15,20,21,16,26,27,32,30,40,36,31,25,35,41,46,47,42,37,38,11,8,7,3,4,9,2,1,0,45
5,11,6,1,0,10,15,16,21,26,25,31,30,32,27,22,23,19,18,24,29,34,33,28,35,41,46,42,43,44,39,37,36,47,48,49,38,40,45,14,7,8,13,9,4,3,2,12,17,20
2,7,8,4,3,6,15,20,25,26,31,36,38,37,42,47,48,43,44,49,39,34,33,27,22,23,24,29,28,32,41,40,35,30,21,17,12,11,16,18,13,14,19,9,10,5,0,1,46,45
30,31,27,28,33,38,37,42,47,48,43,39,44,36,41,35,40,45,46,26,22,23,17,12,7,1,16,11,10,5,6,15,20,21,3,2,8,13,19,34,29,24,18,14,9,4,0,25,32,49
5,6,7,8,13,18,22,27,32,31,40,35,36,41,46,42,38,33,34,39,44,49,48,47,43,37,23,14,9,4,3,2,1,0,10,15,20,25,21,26,30,16,11,12,17,19,24,29,28,45
47,42,37,36,31,25,32,27,22,23,18,19,24,29,28,33,38,39,44,43,49,48,46,45,40,41,35,30,26,21,16,11,17,12,7,3,2,1,0,5,6,8,14,13,9,4,34,20,15,10
34,39,44,49,48,37,38,43,47,46,41,40,35,30,31,26,21,27,32,33,28,23,22,15,16,17,18,13,14,9,4,8,7,1,6,5,0,10,11,12,2,3,24,29,19,20,25,42,36,45
25,26,21,16,17,22,23,28,33,34,29,24,18,19,13,8,3,4,2,1,0,11,5,10,15,20,35,40,41,36,31,37,32,42,47,46,45,48,49,43,44,39,38,27,30,7,12,6,14,9
20,25,31,30,26,21,47,48,43,38,33,32,37,36,35,40,41,42,46,45,44,49,34,29,27,28,23,18,17,22,16,11,7,2,1,6,12,8,9,4,3,14,19,24,13,10,5,0,15,39
45,40,41,36,30,35,31,25,20,21,22,28,23,18,17,12,7,6,0,2,1,5,15,16,11,10,8,13,14,9,3,4,19,24,29,33,34,39,44,43,38,37,32,27,26,49,48,47,46,42
39,38,37,42,41,36,35,40,45,46,47,48,43,44,49,22,23,17,18,24,19,9,4,3,8,7,6,1,2,13,12,16,11,5,10,15,20,25,21,26,31,30,32,27,28,33,29,34,14,0
7,2,3,8,9,4,14,19,18,13,17,22,23,24,29,39,44,49,48,47,46,45,40,35,36,37,38,34,33,28,27,31,32,10,15,20,21,26,30,25,41,42,43,12,11,6,1,0,5,16
45,46,41,36,37,32,31,30,35,40,42,43,33,34,38,39,44,49,48,47,17,12,11,10,5,0,1,2,3,8,13,19,24,29,28,27,21,26,25,20,15,16,23,22,18,9,14,4,7,6
18,13,14,19,24,29,28,33,27,31,25,26,21,16,22,23,17,12,7,6,0,1,2,3,8,9,4,11,10,5,15,20,35,40,47,42,41,36,37,38,43,44,48,49,39,34,46,45,32,30
14,13,8,9,3,2,1,0,5,6,11,16,17,18,23,22,21,26,27,32,37,36,31,30,35,45,46,47,41,40,42,43,38,33,28,29,24,19,12,7,10,15,20,25,4,34,39,44,48,49
24,29,28,23,18,19,14,9,4,8,3,2,1,6,11,12,7,17,22,27,33,38,39,34,44,49,48,43,42,37,36,30,31,35,40,41,45,46,47,32,26,21,20,15,10,5,0,16,13,25
6,5,0,1,2,7,12,11,16,17,18,24,23,22,21,25,20,15,10,3,4,9,8,13,14,19,29,28,27,26,31,35,40,45,46,41,42,47,48,43,49,44,39,34,33,38,37,32,30,36
46,41,36,42,37,32,31,30,35,40,48,47,49,44,43,38,33,39,34,29,28,24,23,22,21,20,25,26,27,18,17,12,7,6,5,0,1,2,3,4,9,8,16,15,10,11,13,14,19,45
20,15,10,11,12,17,18,13,14,19,24,23,22,28,29,34,39,44,43,48,49,33,32,31,36,41,40,35,30,26,27,21,16,5,6,7,8,3,1,0,2,9,4,25,37,38,42,47,46,45
33,28,27,22,21,26,32,37,42,46,45,41,40,35,30,25,20,15,16,17,12,10,5,0,1,2,7,8,3,4,9,14,19,18,23,24,29,34,39,44,48,43,38,31,36,47,49,13,6,11
40,41,36,37,32,33,29,28,27,26,21,16,17,12,13,18,23,22,24,19,14,9,4,3,2,1,6,5,0,15,20,25,30,31,42,47,46,45,35,49,48,43,38,39,44,34,10,11,7,8
1,0,10,11,12,13,18,17,16,21,26,32,34,29,24,19,14,9,4,3,2,6,5,7,8,23,22,27,38,33,28,15,20,25,31,30,41,40,45,46,47,42,37,36,35,43,48,49,44,39
44,43,37,36,31,32,27,26,25,30,18,23,28,33,34,39,38,42,47,48,49,45,46,40,35,41,16,20,15,10,5,6,2,7,8,3,13,12,22,21,17,9,4,1,0,11,19,24,29,14
29,24,19,18,13,8,9,4,3,2,1,6,11,10,15,20,25,31,30,35,40,41,45,47,48,43,42,37,21,27,22,12,16,17,23,28,33,34,39,44,49,38,32,36,46,5,0,7,14,26
29,28,37,47,48,49,43,44,38,39,32,27,26,31,30,35,40,45,46,41,36,42,34,33,23,22,12,11,16,15,20,21,17,18,13,14,19,24,9,4,3,2,7,5,10,6,1,0,8,25
36,37,43,48,42,41,45,46,47,26,27,22,17,0,5,10,11,16,21,20,15,2,1,7,12,8,9,3,4,13,14,19,18,23,24,29,28,33,38,39,34,32,31,30,25,35,40,44,49,6
9,14,13,12,11,5,0,1,6,7,2,8,3,4,19,24,29,34,33,28,23,17,22,27,26,31,32,36,35,30,25,20,21,15,10,16,18,44,43,38,46,45,40,41,37,42,47,48,49,39
10,6,5,0,1,2,3,8,7,12,13,14,18,19,24,29,28,23,17,22,21,20,15,16,11,37,31,26,27,32,43,44,46,47,48,49,41,42,38,39,34,33,36,35,30,25,40,45,9,4
20,15,10,11,6,7,2,3,4,9,14,19,13,12,17,16,21,26,32,33,27,28,31,35,40,41,36,37,38,39,44,49,48,47,42,43,34,29,24,22,23,18,8,1,0,5,25,30,46,45
29,24,19,5,10,11,17,13,12,6,7,3,4,2,8,9,14,21,22,23,18,32,33,38,34,28,27,26,36,37,42,41,48,43,44,39,47,46,45,40,35,30,25,20,15,16,1,0,31,49
46,42,47,48,49,44,43,38,39,34,29,24,23,18,17,19,13,14,9,8,7,11,15,21,22,27,28,32,37,31,30,25,26,20,16,12,6,1,0,5,10,33,45,40,36,35,41,4,3,2
12,7,2,3,4,9,14,19,18,17,11,16,21,20,25,26,31,30,35,36,37,32,38,43,49,44,48,47,46,41,10,5,6,1,0,13,8,22,23,28,27,33,34,29,24,15,39,42,45,40
38,43,47,46,45,40,35,30,26,21,20,15,16,17,12,11,5,10,1,2,3,8,13,18,29,34,39,48,42,37,36,41,44,49,31,25,27,28,33,32,22,23,24,19,14,9,4,7,6,0
28,29,34,33,38,43,39,44,49,48,37,36,42,41,40,35,30,25,26,21,22,23,18,19,24,27,32,31,17,2,1,6,5,10,7,8,9,3,4,13,12,11,16,15,20,0,14,46,45,47
1,2,3,8,7,6,5,0,11,10,15,12,16,17,13,18,14,19,23,28,27,32,38,43,48,49,44,47,42,41,36,35,30,25,21,26,20,22,39,34,29,24,4,9,31,37,33,40,45,46
39,37,36,31,30,26,25,20,16,17,22,27,28,29,24,19,18,13,14,2,7,8,9,4,3,1,0,5,6,11,12,21,15,10,23,32,33,34,43,48,49,44,38,42,47,46,41,40,45,35
21,17,22,27,25,20,15,10,11,5,0,1,6,7,2,3,4,9,14,13,8,12,18,23,29,34,33,41,42,47,40,36,37,43,48,44,49,38,39,28,32,31,30,35,45,46,26,16,24,19
22,28,24,29,18,13,12,16,17,21,26,20,15,10,5,0,6,1,2,3,8,7,9,4,14,19,23,27,33,37,42,41,40,35,36,30,31,43,47,46,45,38,39,34,32,48,49,44,11,25
39,33,34,37,42,43,44,38,32,27,28,23,18,19,14,9,8,7,12,11,0,1,6,5,10,15,16,21,17,13,24,29,22,25,30,31,26,36,41,40,35,45,46,48,49,47,4,3,2,20
26,31,33,38,29,34,39,44,43,42,46,41,45,47,48,49,32,27,22,21,16,17,12,13,7,3,4,9,14,19,18,23,24,28,37,36,40,35,30,25,20,15,10,11,1,6,5,0,2,8
8,9,13,17,12,7,2,6,11,5,10,15,20,25,26,22,27,32,33,38,37,42,41,40,45,46,47,48,49,44,43,39,34,29,28,23,18,19,14,4,3,1,0,16,21,31,36,35,30,24
38,39,34,33,28,29,17,12,7,2,8,3,9,14,19,18,13,24,23,22,27,26,31,30,25,20,15,10,5,6,1,0,11,16,21,35,40,45,36,37,32,47,42,43,44,49,48,41,46,4
27,32,17,18,23,28,33,38,37,36,31,26,20,21,15,10,6,7,12,1,2,3,4,9,8,13,14,19,24,29,34,39,44,43,42,41,40,45,46,48,47,49,35,30,25,22,16,11,5,0
5,6,7,12,8,9,14,19,24,29,34,39,44,43,38,33,27,22,31,32,30,35,36,37,42,41,46,45,40,21,20,25,26,17,18,23,28,13,3,4,11,16,15,10,0,1,2,49,48,47
17,22,21,16,11,6,1,2,7,12,13,18,14,19,8,3,4,9,23,24,29,28,33,34,38,43,42,48,49,44,39,32,31,26,27,36,35,40,41,46,45,37,47,30,25,20,15,10,5,0
22,21,16,27,26,25,20,15,10,11,6,0,1,2,7,9,4,3,13,18,19,24,28,29,34,33,32,37,42,41,46,47,48,43,38,49,44,39,36,35,40,45,31,30,17,12,14,8,5,23
41,46,45,40,35,36,31,26,32,37,42,47,48,49,44,43,38,33,28,23,17,16,11,6,7,2,3,8,13,14,19,18,22,27,21,20,25,30,1,0,5,10,15,29,24,34,39,9,4,12
32,31,36,35,40,45,46,47,42,41,48,49,44,43,38,33,28,29,24,19,14,9,6,12,13,18,23,34,39,37,27,26,21,16,15,20,25,30,22,17,11,10,5,1,2,7,8,3,4,0
12,11,16,21,22,28,33,29,34,39,43,44,49,48,47,42,37,38,32,23,18,13,17,15,10,0,5,6,1,2,7,8,9,14,19,24,25,26,27,31,36,35,30,40,45,46,41,20,3,4
6,11,16,17,18,19,14,9,8,3,4,2,7,1,0,5,10,15,20,21,22,26,30,35,40,41,46,45,36,37,42,47,48,43,38,33,39,44,49,34,29,28,27,32,31,25,23,24,13,12
49,48,44,38,33,27,28,29,24,23,22,17,18,19,14,12,13,7,8,3,2,1,0,5,10,6,11,16,15,21,26,25,20,30,31,32,37,36,35,40,45,46,41,42,43,39,34,47,9,4
8,14,24,23,28,17,12,7,11,10,20,21,16,15,33,38,37,42,41,36,35,31,30,25,26,27,32,34,43,48,49,44,39,29,18,19,13,9,4,3,2,1,0,5,6,22,45,40,46,47
6,7,8,3,13,14,19,18,17,22,15,16,20,21,26,30,25,31,40,45,46,41,37,38,39,34,33,32,27,28,23,24,29,35,36,42,43,44,48,49,47,10,5,0,1,2,12,11,4,9
31,26,25,20,21,17,13,18,19,14,9,4,3,2,7,8,1,6,5,11,12,10,15,16,22,28,33,32,27,37,42,47,48,49,44,39,34,29,24,23,36,43,38,46,45,40,35,30,41,0
10,5,0,1,6,7,2,3,8,9,4,14,19,18,17,16,15,21,26,25,30,35,36,41,45,46,40,24,23,22,27,32,31,37,38,33,28,29,34,39,44,49,48,43,42,47,20,12,11,13
37,42,43,44,49,48,47,46,41,40,45,35,30,25,20,15,16,12,13,18,19,14,9,8,7,6,11,10,5,1,0,3,2,4,23,24,29,33,28,22,27,32,38,39,34,31,26,21,17,36
43,42,37,36,35,40,46,41,47,48,49,44,39,34,33,32,27,28,23,26,25,31,21,20,15,16,17,12,19,13,8,3,2,7,6,1,11,10,5,0,4,9,14,18,22,24,29,38,30,45
1,6,11,10,16,21,27,26,28,33,34,39,38,31,20,15,22,24,19,18,13,12,17,23,29,44,43,42,37,36,41,46,48,47,45,40,35,30,25,32,5,0,2,7,3,8,9,4,14,49
14,7,6,11,10,16,21,22,27,32,38,37,36,41,46,40,45,47,43,42,48,49,44,33,34,29,28,23,24,19,13,12,17,18,8,9,4,3,2,1,0,5,15,20,25,30,26,31,35,39
44,43,39,34,33,27,28,29,24,23,19,14,13,12,7,6,5,1,0,10,11,16,20,21,17,18,22,26,25,30,35,40,36,37,38,42,41,46,45,47,48,49,31,32,15,3,4,9,8,2
32,37,36,26,31,27,23,24,19,18,13,12,17,8,3,4,9,14,7,11,16,28,33,38,43,44,39,49,48,47,42,41,46,40,45,35,30,25,21,15,10,5,0,1,2,6,29,34,22,20
48,42,43,44,39,38,37,32,31,36,30,25,26,27,22,23,24,19,18,17,12,11,16,0,6,5,10,15,21,20,2,1,7,8,3,4,9,14,13,29,34,33,28,46,45,40,41,35,47,49
22,7,2,3,8,13,18,14,9,4,19,28,34,39,38,43,37,32,27,26,31,36,41,46,45,35,30,25,20,15,21,16,11,5,10,1,6,12,17,23,24,29,33,40,44,49,48,47,42,0
38,33,32,31,26,25,30,35,40,36,41,45,46,47,48,49,44,39,43,42,37,34,28,27,22,17,11,10,15,16,23,29,24,19,18,13,14,9,4,3,2,1,6,12,7,8,5,0,21,20
32,37,36,40,35,30,31,25,26,28,33,38,39,34,29,24,23,18,13,14,9,4,3,1,2,7,12,17,22,27,21,20,15,10,11,6,5,0,8,16,19,44,43,42,41,46,47,48,49,45
2,3,4,9,14,13,12,17,11,6,7,1,0,5,10,20,25,30,31,37,36,42,47,46,41,40,45,35,26,21,33,28,23,22,18,19,24,29,34,39,38,44,49,48,43,32,27,16,15,8
16,15,22,21,10,5,6,7,12,17,23,24,19,18,13,14,9,3,2,0,1,11,20,26,27,28,29,34,39,44,43,48,42,41,36,37,32,31,30,25,47,46,40,35,38,33,49,45,8,4
19,12,13,18,22,17,14,9,8,3,2,7,1,6,5,0,10,11,16,21,26,31,36,35,40,45,46,42,41,37,38,43,49,44,39,32,27,33,28,34,29,24,23,20,15,25,30,48,47,4
18,19,24,29,28,34,33,42,43,39,15,10,5,0,1,2,3,6,7,12,16,21,27,26,37,41,46,47,48,49,44,38,32,31,36,35,30,25,20,22,17,13,14,9,8,4,11,23,45,40
8,13,18,19,24,29,34,33,32,27,28,46,41,42,47,48,49,44,38,43,39,37,36,31,26,25,30,35,40,45,23,22,17,12,16,10,5,0,1,7,6,11,15,20,21,9,14,3,4,2
2,3,4,9,14,13,8,12,11,6,7,16,10,5,1,0,17,18,19,24,29,28,27,23,22,21,20,25,30,35,36,42,41,40,46,47,48,43,38,39,34,33,32,31,26,37,44,49,45,15
5,0,1,6,7,12,11,16,15,10,20,25,30,31,33,39,43,42,47,46,41,36,35,40,45,37,32,26,21,27,22,23,29,28,34,44,49,48,38,18,24,19,14,13,8,3,4,9,17,2
23,18,13,19,24,29,34,38,37,32,36,35,40,45,46,41,47,42,43,48,49,44,39,33,28,27,22,21,16,20,25,26,30,31,17,12,8,9,4,3,7,6,0,1,2,5,10,11,15,14
49,44,38,37,41,46,45,40,35,36,32,31,30,25,26,28,33,34,29,27,22,21,16,11,6,7,2,3,8,13,12,17,23,24,14,9,4,1,5,10,15,20,19,18,0,39,43,48,47,42
11,15,21,20,26,27,31,32,33,28,34,39,38,42,41,45,46,47,48,49,44,43,37,36,40,35,30,25,16,17,22,24,29,18,13,14,9,8,3,4,7,2,1,6,10,5,0,12,23,19
43,38,37,42,41,36,22,21,26,20,25,30,31,32,33,34,29,24,23,28,39,49,44,48,47,46,45,40,35,27,12,13,11,10,5,0,1,3,4,9,8,18,19,14,7,2,6,16,15,17
19,18,13,12,11,16,21,17,22,20,30,35,36,37,32,33,28,29,24,23,14,9,3,8,7,2,1,5,10,15,25,26,31,41,40,45,46,44,39,38,43,42,47,48,49,27,34,6,0,4
18,12,11,6,0,1,5,10,21,28,33,38,37,42,43,48,27,22,25,26,31,30,35,36,47,46,45,40,41,32,39,44,49,8,13,3,4,9,14,23,19,24,29,34,17,15,20,16,2,7
45,46,41,40,35,30,31,32,37,42,43,44,39,38,34,33,29,24,28,27,21,25,26,20,15,10,11,16,22,17,12,2,3,8,13,14,4,9,7,6,0,1,5,18,23,19,36,47,48,49
18,14,19,13,12,11,10,1,5,0,6,21,22,17,16,15,20,25,30,35,36,45,40,46,41,42,43,48,47,38,32,33,39,49,44,34,29,24,23,28,27,31,26,37,7,8,9,3,2,4
25,26,21,20,15,16,17,13,12,7,2,1,0,5,10,11,6,8,3,4,14,19,29,24,23,22,27,32,31,30,35,36,41,40,46,48,43,38,39,44,49,47,42,37,33,28,34,18,9,45
19,18,23,14,13,12,17,11,7,6,5,10,15,16,22,27,26,31,36,37,32,33,28,29,34,39,44,43,48,47,46,45,40,41,42,38,35,30,25,20,21,8,3,1,2,4,9,0,49,24
4,3,8,9,14,13,19,18,17,12,7,1,0,6,2,5,10,20,21,26,27,22,23,28,29,34,33,38,37,43,48,47,42,39,44,49,30,35,40,45,46,41,36,31,32,25,15,16,11,24
39,38,33,28,24,23,22,27,20,21,16,11,12,7,8,4,9,14,13,18,17,15,10,6,0,5,1,2,3,36,31,32,37,42,47,46,41,45,40,35,30,26,25,19,29,34,49,44,43,48
49,48,44,43,38,33,37,42,47,46,41,40,35,36,30,32,23,24,29,22,21,26,27,28,34,39,20,15,16,17,18,19,13,7,6,5,10,11,12,8,3,2,1,0,14,9,4,31,25,45
33,34,32,37,36,35,30,31,26,25,21,16,17,22,28,19,29,24,23,18,13,12,11,2,1,6,10,15,20,7,8,3,4,9,14,27,38,42,47,46,41,40,45,43,44,49,48,39,5,0
8,4,9,7,12,11,16,17,18,23,24,29,49,48,43,47,31,36,37,41,35,40,45,46,42,38,44,39,34,33,32,27,22,26,20,15,10,5,0,1,6,2,3,13,14,19,28,21,25,30
11,10,15,12,7,2,1,6,8,9,4,3,14,13,18,19,24,29,34,33,32,27,36,35,40,41,45,46,47,48,44,49,43,42,37,31,30,25,26,20,22,23,28,38,39,16,21,17,0,5
10,19,14,13,8,9,4,3,2,1,5,6,7,17,16,11,12,18,23,22,26,21,20,25,31,36,32,27,28,29,34,33,38,43,44,39,37,42,41,46,45,40,35,30,15,0,24,48,49,47
46,43,38,33,39,29,34,23,18,19,13,9,8,7,12,17,22,27,32,31,26,21,16,15,10,5,0,1,2,3,4,14,24,28,25,30,35,40,41,42,47,48,49,44,37,36,45,20,11,6
29,24,23,18,17,22,21,20,15,11,16,5,6,7,2,3,4,9,8,12,13,14,19,28,34,33,38,37,36,31,26,27,32,35,30,25,45,40,46,47,42,41,43,44,39,49,48,10,1,0
40,41,42,43,44,39,38,49,48,47,46,45,37,36,35,30,25,20,21,26,31,32,27,28,33,34,29,24,19,18,13,14,9,12,11,10,15,16,17,23,22,5,0,6,7,8,3,4,2,1
26,25,27,22,28,23,18,13,7,2,3,8,9,4,20,15,16,17,12,11,6,1,0,5,10,19,24,29,34,33,38,43,42,37,36,35,40,45,46,47,48,44,39,32,31,30,21,14,49,41
15,10,11,0,5,6,7,3,2,1,8,9,4,21,22,18,23,17,16,27,32,31,33,38,43,37,36,41,46,47,49,48,44,39,34,29,28,24,19,14,13,12,26,30,35,40,45,42,25,20
39,34,29,24,23,12,7,8,9,14,19,18,13,16,15,10,5,0,1,6,11,17,20,25,26,21,33,38,43,44,49,48,42,46,47,35,30,31,36,41,40,45,37,32,27,22,28,4,3,2
