Map,Cluster,Algorithm,Run,Distance,Elevation,Turning
Map1,8,GA,9,1517.966224116,0.6545409175010679,52.43295625016414
Map1,9,GA,9,1894.5308176966469,1.268497474658636,63.93270299349977
Map1,10,GA,9,1670.4520781091235,1.306816109051578,51.050470658420465
Map1,11,GA,9,2135.249296014365,0.40263801141269795,69.41596266538535
Map1,12,GA,9,2061.089823942701,0.4718213107022873,70.8346321076392
Map1,13,GA,9,2428.885051988472,0.6821541012253789,76.95551848295065
Map1,14,GA,9,2052.433309706511,0.486604619386771,64.99331959655437
Map1,15,GA,9,2379.0221776539606,0.7639672533941049,69.06278798532537
Map1,1,GA,10,1896.8543289094885,0.5786449978188184,64.60347030168151
Map1,2,GA,10,1931.944404965723,0.5209176103717414,59.44382914646378
Map1,3,GA,10,2323.062891332354,0.5930695637679868,60.215505644714874
Map1,4,GA,10,2033.141154827096,0.6252642368509349,74.7991684240695
Map1,5,GA,10,1881.3229387321248,0.583955216605867,60.006573819661476
Map1,6,GA,10,2464.102241111904,0.5574122285935132,75.49176430161566
Map1,7,GA,10,1775.9168615499354,0.4175255301069303,56.139589000305655
Map1,8,GA,10,1529.0069483837676,0.585512730061355,49.184279162947625
Map1,9,GA,10,1927.8910463650589,1.3267038254180736,62.68179022868494
Map1,10,GA,10,1562.181103398235,1.1056875065201375,52.14679533744528
Map1,11,GA,10,2071.3005006960852,0.47000432434802164,71.73354661549627
Map1,12,GA,10,2234.6072002591823,0.601898804474791,61.50056976431016
Map1,13,GA,10,2438.902836816341,0.6917248640240601,63.86246430161554
Map1,14,GA,10,2107.7150271766045,0.46754717094026077,62.48228809563001
Map1,15,GA,10,2272.015684204334,0.5980886082548,78.01935974910356
Map1,1,ACO,1,1537.6279022688325,0.44888217253282825,127.82761323463622
Map1,2,ACO,1,1436.5436987997814,0.38095462155544446,122.88382194732735
Map1,3,ACO,1,1360.6594049764471,0.28783937807000903,113.64702625704875
Map1,4,ACO,1,1566.7537935498622,0.4419348456677952,112.48793350744886
Map1,5,ACO,1,1493.1103647832795,0.501922740434118,119.42647619492782
Map1,6,ACO,1,1208.2700397833048,0.37479445782199505,97.33822187370686
Map1,7,ACO,1,1452.340479360884,0.3579793421522268,113.48816730540238
Map1,8,ACO,1,1166.6089393004938,0.4967794513614585,92.47661992402513
Map1,9,ACO,1,1277.1766694208666,0.8688360861964757,111.90501944923781
Map1,10,ACO,1,1072.064351237693,0.7579558810438378,83.64374490265813
Map1,11,ACO,1,1466.9177068572342,0.3333106677340236,112.17354419655865
Map1,12,ACO,1,1220.4912256053333,0.32983597902732953,112.40919410520442
Map1,13,ACO,1,1328.7272126389935,0.32168528930922413,118.3467848330359
Map1,14,ACO,1,1412.1296728259342,0.4386036670086728,121.39363836868533
Map1,15,ACO,1,1616.3274845599024,0.3864901429848526,116.52729184027615
Map1,1,ACO,2,1637.5481660301907,0.4920467904830179,120.51473619774885
Map1,2,ACO,2,1330.7941749911772,0.38193557006355583,98.45475266203634
Map1,3,ACO,2,1409.7730635195162,0.36373708668184257,119.05790379641567
Map1,4,ACO,2,1310.778929791055,0.361575014035882,121.16053496894968
Map1,5,ACO,2,1482.9802781548974,0.44605342580064544,117.55052281924439
Map1,6,ACO,2,1308.565737361957,0.3956682092350441,108.47885626616883
Map1,7,ACO,2,1367.5082056383746,0.3196540322344035,119.92029729062685
Map1,8,ACO,2,1278.318845085619,0.35057642855392324,104.21214710429
Map1,9,ACO,2,1111.067294028723,0.5129842581131676,95.70766013142816
Map1,10,ACO,2,1330.2151876077867,0.9215280950171643,104.2623553414801
Map1,11,ACO,2,1055.3593328246473,0.8062193505184077,96.8544281680459
Map1,12,ACO,2,1399.761590808378,0.2849818796174066,123.60741771004075
Map1,13,ACO,2,1417.7217255803512,0.315504093511235,123.28578711646342
Map1,14,ACO,2,1556.37737987777,0.4107598191561941,129.23733051940695
Map1,15,ACO,2,1374.4441844501202,0.3278084340209819,108.9208168741139
Map1,1,ACO,3,1568.5690697696564,0.4219897902146723,128.94507742410502
Map1,2,ACO,3,1320.6082861857267,0.3933801879434764,111.01545893762447
Map1,3,ACO,3,1288.1369868971212,0.29882718181682755,105.56175265437444
Map1,4,ACO,3,1369.814662630461,0.36714722093260477,120.36288497946624
Map1,5,ACO,3,1427.0802753480802,0.5278002382800793,122.11768080326073
Map1,6,ACO,3,1400.267288897313,0.4219456413589633,108.45205638242577
Map1,7,ACO,3,1500.8472261049303,0.33199326744698965,119.1266012436842
Map1,8,ACO,3,1073.7949657215659,0.4865610519719308,83.92188195439795
Map1,9,ACO,3,1182.5071195072542,0.7955190257951443,94.74123937635048
Map1,10,ACO,3,1217.1887123094723,0.8357153119191238,103.66888190066288
Map1,11,ACO,3,1406.0089081274732,0.3200706889539955,105.64804013138922
Map1,12,ACO,3,1298.0073253172372,0.32255830214965364,101.99472536213003
Map1,13,ACO,3,1560.1206062943108,0.394583067559898,112.35099275998967
Map1,14,ACO,3,1528.7908153468386,0.4273376738876351,143.18500288247355
Map1,15,ACO,3,1380.6366817989142,0.29916258445969746,109.76917376814932
Map1,1,ACO,4,1129.7985011884741,0.3194624184871291,85.77409125452982
Map1,2,ACO,4,1380.423816324621,0.41321065198709483,105.97161673656703
Map1,3,ACO,4,1339.3864177250302,0.3341965505730613,110.73470936883898
Map1,4,ACO,4,1109.4428999606196,0.28481224408895933,102.38084908484996
Map1,5,ACO,4,1240.9325638162416,0.37355459618581577,114.31183295641809
Map1,6,ACO,4,1247.7863884616909,0.393994530434556,103.08186749828673
Map1,7,ACO,4,1519.2261796101525,0.35257260334102014,115.80990676036691
Map1,8,ACO,4,1101.1693290684766,0.44646829094339147,83.5538356170617
Map1,9,ACO,4,1254.9217071882595,0.8550907975694972,104.40268866170246
Map1,10,ACO,4,1075.8421082315103,0.7627294923635084,88.92520089044042
Map1,11,ACO,4,1266.216749965641,0.27832165260084807,93.79426726359083
Map1,12,ACO,4,1277.9455354775491,0.28626265821680086,102.11687635541216
Map1,13,ACO,4,1391.336835630621,0.35598261390183517,120.37496308345757
Map1,14,ACO,4,1510.657567371518,0.43026798756471685,109.45590607307494
Map1,15,ACO,4,1462.4139400485926,0.3144473897639575,106.38862642577821
Map1,16,ACO,4,1238.3786364293612,0.3440231897004882,105.68401271523031
Map1,1,ACO,5,1026.3160092607147,0.259741980929622,89.49694088482543
